id|instlPlceNm|instlPlceDtil|svcProvdCmpnyNm|wifiSsid|instlYm|lnmAdrs|rnAdrs|admdCd|admdNm|lgdngCd|lgdngNm|mngmtInsttNm|telno|la|lo|dataStdrDe
11|이응노 미술관|커피집|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 157|null|null|null|null|대전광역시|042-270-3301|36.367002|127.386947|2023-03-27
12|이응노 미술관|옥상4|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 157|null|null|null|null|대전광역시|042-270-3301|36.366825|127.38715|2023-03-27
13|이응노 미술관|옥상3|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 157|null|null|null|null|대전광역시|042-270-3301|36.366819|127.387268|2023-03-27
14|이응노 미술관|옥상2|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 157|null|null|null|null|대전광역시|042-270-3301|36.366843|127.386944|2023-03-27
15|이응노 미술관|옥상1|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 157|null|null|null|null|대전광역시|042-270-3301|36.366843|127.386944|2023-03-27
204|시립연정국악원-1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.369807|125.545397|2023-03-27
205|시립연정국악원-2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.368691|125.531145|2023-03-27
206|시립연정국악원-3|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.369942|125.516893|2023-03-27
207|시립연정국악원-4|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.369641|125.502641|2023-03-27
208|시립연정국악원-5|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.36861|125.488389|2023-03-27
209|시립연정국악원-6|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.367015|125.474137|2023-03-27
210|시립연정국악원-7|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.3701|125.459885|2023-03-27
211|시립연정국악원-8|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.368868|125.445633|2023-03-27
212|시립연정국악원-9|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.368875|125.431381|2023-03-27
213|시립연정국악원-10|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 181|null|null|null|null|대전광역시|042-270-3301|36.368875|125.417129|2023-03-27
214|대전예술의전당-1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.368911|125.402877|2023-03-27
215|대전예술의전당-2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.368246|125.388625|2023-03-27
216|대전예술의전당-3|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.36776|125.374373|2023-03-27
217|대전예술의전당-4|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.367665|125.360121|2023-03-27
218|대전예술의전당-5|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.367572|125.345869|2023-03-27
219|대전예술의전당-6|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.293405|125.331617|2023-03-27
220|대전예술의전당-7|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.2931|125.317365|2023-03-27
221|대전예술의전당-8|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.293244|125.303113|2023-03-27
222|대전예술의전당-9|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.215953|125.288861|2023-03-27
223|대전예술의전당-10|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.216037|125.274609|2023-03-27
224|대전예술의전당-11|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.217867|125.260357|2023-03-27
225|대전예술의전당-12|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135(만년동)|null|null|null|null|대전광역시|042-270-3301|36.217921|125.246105|2023-03-27
226|한밭수목원 서원|17_잔듸광장 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.367015|127.386775|2023-03-27
227|한밭수목원 동원|9_암석원 맞은편 2번화장실 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.3701|127.391837|2023-03-27
228|한밭수목원 동원|8_수행식물원 다리 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.368868|127.390713|2023-03-27
229|한밭수목원 동원|7_수행식물원 다리 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.368875|127.390649|2023-03-27
230|한밭수목원 동원|6_수행식물원 다리 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.368875|127.390649|2023-03-27
231|한밭수목원 동원|5_바닥분수 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.368911|127.388998|2023-03-27
232|한밭수목원 동원|4_어린이놀이터 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.368246|127.388724|2023-03-27
233|한밭수목원 동원|3_화장실 매점 옆 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.36776|127.39025|2023-03-27
234|한밭수목원 동원|2_연구관리동 옆 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.367665|127.390236|2023-03-27
235|한밭수목원 동원|1_종합안내센터|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.367572|127.38848|2023-03-27
253|예술의 전당|4_옥외 카페 옥상|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.365687|127.384568|2023-03-27
254|예술의 전당|3_옥외 카페 옥상|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.365687|127.384568|2023-03-27
255|예술의 전당|2_옥외 카페 옥상|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.365687|127.384568|2023-03-27
256|예술의 전당|1_옥외 카페 옥상|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.365687|127.384568|2023-03-27
257|예술의 전당|12_1층 커피숍 앞|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366463|127.384223|2023-03-27
258|예술의 전당|11_분장실 125앞|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366412|127.383528|2023-03-27
259|예술의 전당|9_엘리베이터 앞 복도|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366533|127.384161|2023-03-27
260|예술의 전당|14_4층 무용단소품 보관실|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366718|127.384409|2023-03-27
261|예술의 전당|13_4층 무용연습실 내|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366416|127.384527|2023-03-27
262|예술의 전당|10_앙상불홀 1층 로비|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366664|127.38421|2023-03-27
263|예술의 전당|8_아트홀 1층 천정 좌|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366514|127.384315|2023-03-27
264|예술의 전당|7_아트홀 1층 천정 우|KT|DJ_Public_WiFi|2021년 11월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 135|null|null|null|null|대전광역시|042-270-3301|36.366618|127.384151|2023-03-27
312|시립미술관|8_가온누리|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.358402|127.385154|2023-03-27
26|곤충생태관_1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 191|null|null|null|null|대전광역시|042-270-3301|36.403463|127.298393|2023-03-27
27|곤충생태관_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 191|null|null|null|null|대전광역시|042-270-3301|36.411601|127.284141|2023-03-27
28|곤충생태관_3|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 191|null|null|null|null|대전광역시|042-270-3301|36.419739|127.269889|2023-03-27
29|곤충생태관_4|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 191|null|null|null|null|대전광역시|042-270-3301|36.427877|127.255637|2023-03-27
304|시립미술관|16_2층 입구 중양홀|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.35828|127.378884|2023-03-27
305|시립미술관|15_제4전시실|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366097|127.385457|2023-03-27
306|시립미술관|14_제1전시실|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366858|127.385933|2023-03-27
307|시립미술관|13_제3전시실|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366097|127.385457|2023-03-27
308|시립미술관|12_제2전시실|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366858|127.385933|2023-03-27
309|시립미술관|11_제5전시실|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366858|127.386837|2023-03-27
310|시립미술관|10_강당|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366858|127.386837|2023-03-27
311|시립미술관|9_미술자료실|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366858|127.386837|2023-03-27
313|시립미술관|7_세미나실 앞|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.350674|127.385154|2023-03-27
314|시립미술관|6_학예실 천장|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.350674|127.385154|2023-03-27
315|시립미술관|5_미술관옥상 좌측 2개-2|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366583|127.386156|2023-03-27
316|시립미술관|4_미술관옥상 좌측 2개-1|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366532|127.385855|2023-03-27
317|시립미술관|3_미술관 옥상 중앙 1개|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.36655|127.385947|2023-03-27
318|시립미술관|2_미술관옥상 우측 2개-2|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.36653|127.38584|2023-03-27
319|시립미술관|1_미술관옥상 우측 2개-1|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 155|null|null|null|null|대전광역시|042-270-3301|36.366558|127.385695|2023-03-27
320|대전엑스포시민광장|5_시민광장옆 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.367461|127.387611|2023-03-27
321|대전엑스포시민광장|4_광장건물 광장쪽 우측|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.366402|127.388243|2023-03-27
322|대전엑스포시민광장|3_광장건물 광장쪽 좌측|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.366466|127.387874|2023-03-27
323|대전엑스포시민광장|2_광장건물 입구 우측|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.366047|127.387945|2023-03-27
324|대전엑스포시민광장|1_광장건물 입구 좌측|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.366273|127.387886|2023-03-27
325|한밭수목원 서원|16_야외학습장옆 1번 화장실 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.367971|127.384587|2023-03-27
326|한밭수목원 서원|14_감각정원 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.369807|127.384384|2023-03-27
327|한밭수목원 서원|13_침엽수원 옆 3번 화장실 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.368691|127.384005|2023-03-27
328|한밭수목원 서원|12_소나무숲 입구 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.369942|127.386655|2023-03-27
329|한밭수목원 서원|15_생태숲 2번 화장실 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.369641|127.383458|2023-03-27
330|한밭수목원 서원|18_잔듸광장 CCTV|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 만년동 396번지|대전광역시 서구 둔산대로 169|null|null|null|null|대전광역시|042-270-3301|36.36861|127.387067|2023-03-27
57|서구보건소_34710)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 만년동 414번지|대전광역시 서구 만년동 414|null|null|null|null|대전광역시|042-270-3309|36.367815|127.379309|2023-03-27
164|갓골경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 11-23번지|대전광역시 서구 중반4길23|null|null|null|null|대전광역시|042-270-3301|36.366402|126.115477|2023-03-27
387|변동네거리30290)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 변동 12-7번지|대전광역시 서구 변동 12-7|null|null|null|null|대전광역시|042-270-3309|36.329901|127.379091|2023-03-27
100|변동 주민자치문화센터|1층, 2층, 3층, 4층, 풍물교실_1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 15-5번지|대전광역시 서구 동서대로 1064번길 4(변동)|null|null|null|null|대전광역시|042-270-3301|36.217867|126.756817|2023-03-27
101|변동 주민자치문화센터|1층, 2층, 3층, 4층, 풍물교실_2 옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 15-5번지|대전광역시 서구 동서대로 1064번길 4(변동)|null|null|null|null|대전광역시|042-270-3301|36.217921|126.742565|2023-03-27
165|중반경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 2-5번지|대전광역시 서구 중반7길 83|null|null|null|null|대전광역시|042-270-3301|36.366466|126.101225|2023-03-27
102|막골경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 23-7번지|대전광역시 서구 동서대로1064번길 74-7|null|null|null|null|대전광역시|042-270-3301|36.217878|126.728313|2023-03-27
130|목운경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 254-182번지|대전광역시 서구 변동서로28번길 133-35|null|null|null|null|대전광역시|042-270-3301|36.368868|126.443273|2023-03-27
132|변동경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 44-18번지|대전광역시 서구 변정5길 98|null|null|null|null|대전광역시|042-270-3301|36.368875|126.414769|2023-03-27
131|변정경로당|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 변동 45-1번지|대전광역시 서구 변정3길 18|null|null|null|null|대전광역시|042-270-3301|36.368875|126.429021|2023-03-27
351|향우네거리30250)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 변동 61-13번지 포도힐6차아파트|대전광역시 서구 변동 61-13|null|null|null|null|대전광역시|042-270-3309|36.322925|127.378189|2023-03-27
40|향우네거리30260)|정류장내|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 변동 62-7번지|대전광역시 서구 변동 62-7|null|null|null|null|대전광역시|042-270-3309|36.322656|127.378149|2023-03-27
473|초록마을1단지30130)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 258-5번지|대전광역시 서구 복수동 258-5|null|null|null|null|대전광역시|042-270-3309|36.303274|127.379221|2023-03-27
133|서부소방서 민원행정실|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 복수동 292-13번지|대전광역시 서구 복수서로 67(복수동)|null|null|null|null|대전광역시|042-270-3301|36.368911|126.400517|2023-03-27
424|119시민체험센터|6_3층 사무실 앞 복도 천장|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.308904|127.372212|2023-03-27
425|119시민체험센터|2_1층 휴게실 입구|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.309298|127.371746|2023-03-27
426|119시민체험센터|1_1층 교육장 복도|KT|DJ_Public_WiFi|2021년 8월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.308789|127.372128|2023-03-27
427|119시민체험센터|5_2층 지진 안전 체험장 앞 천장|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.309899|127.372431|2023-03-27
428|119시민체험센터|4_2층 대강당 입구 우측|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.309899|127.372431|2023-03-27
429|119시민체험센터|3_2층 대강당 입구좌측|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.309395|127.372307|2023-03-27
430|119시민체험센터|8_건물 후면 휴게실|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.308865|127.372039|2023-03-27
431|119시민체험센터|7_건물 입구 우측 상단|KT|DJ_Public_WiFi|2021년 9월|대전광역시 서구 복수동 292-28번지|대전광역시 서구 복수서로 63|null|null|null|null|대전광역시|042-270-3301|36.309305|127.372204|2023-03-27
377|신계초등학교34920)|BIS안|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 611번지 초록마을예미지1단지|대전광역시 서구 복수동 611|null|null|null|null|대전광역시|042-270-3309|36.303052|127.378979|2023-03-27
460|초록마을1단지30140)|BIS 위|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 611번지 초록마을예미지1단지|대전광역시 서구 복수동 611|null|null|null|null|대전광역시|042-270-3309|36.304297|127.379551|2023-03-27
363|복수동_행정복지센터1|1층마을문고|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 614번지|대전광역시 서구 복수동로 49|null|null|null|null|대전광역시|042-270-3309|36.329997|127.378932|2023-03-27
374|복수동_행정복지센터2|3F헬스장|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 614번지|대전광역시 서구 복수동로 49|null|null|null|null|대전광역시|042-270-3309|36.329997|127.378932|2023-03-27
375|복수동_행정복지센터1|2F커뮤니티실|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 614번지|대전광역시 서구 복수동로 49|null|null|null|null|대전광역시|042-270-3309|36.329997|127.378932|2023-03-27
38|초록마을3단지30120)|BIS 위|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 614번지|대전광역시 서구 복수동 614|null|null|null|null|대전광역시|042-270-3309|36.299988|127.37855|2023-03-27
411|복수동행정복지센터|민원실 출입구 내 천정|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 복수동 614번지|대전광역시 서구 복수동로 49 복수동)|null|null|null|null|대전광역시|042-270-3309|36.299894|127.378526|2023-03-27
135|동심원 B동|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 오동 277번지 동심원 B동|대전광역시 서구 영골길151 동심원B동|null|null|null|null|대전광역시|042-270-3301|36.36776|126.372013|2023-03-27
383|대전산업정보고30930)|정류장쉘터|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 용문동 276-6번지|대전광역시 서구 용문동 276-6|null|null|null|null|대전광역시|042-270-3309|36.337654|127.392534|2023-03-27
470|대전산업정보고30920)|BIS안|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 용문동 277-10번지|대전광역시 서구 용문동 277-10|null|null|null|null|대전광역시|042-270-3309|36.335131|127.389296|2023-03-27
406|쌈지공원|뽈대 위쪽|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 용문동 589-3번지|대전광역시 서구 용문동 589-3번지 용문동)|null|null|null|null|대전광역시|042-270-3309|36.339248|127.390234|2023-03-27
297|대전여성인력개발센터|1_정수기 앞 로비 천장|KT|DJ_Public_WiFi|2021년 10월|대전광역시 서구 용문동 594-1번지|대전광역시 서구 계룡로 636|null|null|null|null|대전광역시|042-270-3301|36.338585|127.392557|2023-03-27
125|용문역3번출구_30950)|BIS,함체내부|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 용문동 594-7번지|대전광역시 서구 용문동 594-7|null|null|null|null|대전광역시|042-270-3309|36.338953|127.39234|2023-03-27
410|우명진료소|진료소내 tv위 천장|KT|Public_WiFi_Free|2021년 12월|대전광역시 서구 우명동 275-1번지|대전광역시 서구 우명길33-14 우명동)|null|null|null|null|대전광역시|042-270-3309|36.223262|127.294737|2023-03-27
136|행복누림_1|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 원정동 736-5번지|대전광역시 서구 요골길 352|null|null|null|null|대전광역시|042-270-3301|36.367665|126.357761|2023-03-27
137|행복누림_2|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 원정동 736-5번지|대전광역시 서구 요골길 352|null|null|null|null|대전광역시|042-270-3301|36.367572|126.343509|2023-03-27
138|행복누림_3|옥내1|KT|DJ_Public_WiFi|2022년 10월|대전광역시 서구 원정동 736-5번지|대전광역시 서구 요골길 352|null|null|null|null|대전광역시|042-270-3301|36.293405|126.329257|2023-03-27
